iter	Ke_x(1)	Emax_lxr_x(1)	EC50_lxr_x(1)	Ka_fas(1)	Ka_fas_lxr(1)	Ki_fas(1)	Ka_cd36(1)	Ka_cd36_lxr(1)	Ki_cd36(1)	Kf_tga(1)	Ka_tga_fas(1)	Ka_tga_cd36(1)	Ke_tga(1)	LnPrior	LnData	LnPosterior
23040	2.99046	0.950447	0.00913362	0.394755	3.40081	1.06744	0.31989	0.117758	0.596692	0.91187	2.11284	2.22057	2.14578	-1.598744e+01	8.904706e+01	7.305962e+01
23130	2.88417	0.97221	0.0113041	0.824978	3.44396	1.19552	0.399916	0.0460511	0.649635	0.994182	1.9681	1.44781	2.10357	-1.598744e+01	8.530953e+01	6.932209e+01
23220	2.92325	1.01294	0.0112552	0.768651	3.32416	1.33514	0.36715	0.0436765	0.586122	0.757082	2.54333	0.366614	1.93971	-1.598744e+01	9.002046e+01	7.403302e+01
23310	3.06227	0.984087	0.00951552	0.508686	4.38229	1.53295	0.471891	0.0935749	0.855755	0.999328	2.61811	2.37129	2.50993	-1.598744e+01	8.102160e+01	6.503416e+01
23400	2.93916	1.01222	0.0114668	0.526231	3.29875	1.13285	0.480221	0.0752519	0.816422	0.75777	2.18746	1.09102	1.83074	-1.598744e+01	9.122108e+01	7.523364e+01
23490	2.92275	1.02326	0.0126484	0.623056	2.83128	1.00297	0.503108	0.129922	0.885075	0.9328	2.05211	1.1519	1.83254	-1.598744e+01	9.205065e+01	7.606321e+01
23580	2.97748	0.938501	0.00923718	0.896506	2.60361	1.15379	0.453262	0.298083	0.994182	0.81465	1.96478	1.78369	1.86749	-1.598744e+01	8.922600e+01	7.323856e+01
23670	2.91231	0.99402	0.0117967	0.787981	2.72882	1.06372	0.326184	0.428604	0.781168	0.634309	2.4677	2.32256	2.52342	-1.598744e+01	8.427301e+01	6.828557e+01
23760	2.91405	1.00342	0.0117732	1.13396	2.17723	1.05223	0.374933	0.117672	0.680321	0.722867	2.28798	0.950741	2.04681	-1.598744e+01	8.839435e+01	7.240691e+01
23850	2.86941	1.02616	0.0117567	0.865836	2.56636	1.06823	0.304332	0.229318	0.632993	0.663416	2.50067	0.299315	1.94744	-1.598744e+01	8.908280e+01	7.309536e+01
23940	2.84569	1.07693	0.0129889	0.728036	2.78565	1.14213	0.342433	0.172704	0.68632	0.855932	2.60194	0.222524	2.00616	-1.598744e+01	8.956104e+01	7.357360e+01
24030	2.93784	0.954768	0.0100748	0.814618	2.95098	1.11119	0.408065	0.232645	0.830997	0.873626	1.90295	1.47829	1.87903	-1.598744e+01	9.084209e+01	7.485465e+01
24120	2.8573	1.02429	0.0135224	0.782396	3.02843	1.27357	0.473034	0.119791	0.860116	0.759409	1.64177	0.944223	1.37198	-1.598744e+01	9.002677e+01	7.403933e+01
24210	2.92797	1.06459	0.012378	0.671937	2.5851	1.06986	0.447069	0.059647	0.740961	0.826172	1.58939	0.867279	1.37004	-1.598744e+01	9.202382e+01	7.603638e+01
24300	2.9796	1.02649	0.0117206	0.532798	2.89171	1.11646	0.563064	0.0861021	0.901296	0.588907	1.04347	3.19846	1.37656	-1.598744e+01	8.706401e+01	7.107657e+01
24390	2.82679	1.00565	0.0142848	0.79458	2.83696	1.07336	0.492862	0.0182296	0.791812	0.581055	1.59447	2.32751	1.60745	-1.598744e+01	8.870771e+01	7.272027e+01
24480	2.89384	0.985522	0.0123531	0.938929	3.18397	1.2817	0.509026	0.212868	0.978639	0.703205	1.70956	0.397059	1.22551	-1.598744e+01	8.813111e+01	7.214366e+01
24570	2.98131	1.01376	0.0105121	0.686966	3.12202	1.21343	0.408306	0.0981109	0.744809	0.868355	1.88695	1.31179	1.76102	-1.598744e+01	9.226309e+01	7.627565e+01
24660	2.97304	0.997599	0.010766	0.875929	3.3313	1.26568	0.388042	0.342041	0.864803	0.943369	1.98946	1.3331	1.9882	-1.598744e+01	8.845780e+01	7.247036e+01
24750	2.97231	1.03684	0.0127019	0.662923	2.70135	1.01288	0.351794	0.34526	0.886248	0.557766	2.18641	0.554646	1.56773	-1.598744e+01	8.414959e+01	6.816215e+01
24840	2.88744	1.05251	0.0125073	0.725186	2.68491	1.06975	0.395875	0.399743	0.96384	0.893066	1.91725	1.95755	1.92002	-1.598744e+01	9.112624e+01	7.513880e+01
24930	2.97922	1.06003	0.0108059	0.772779	3.75956	1.46531	0.434916	0.297004	0.946328	0.724617	2.71407	1.18219	2.35448	-1.598744e+01	8.426551e+01	6.827807e+01
25020	3.03868	0.974339	0.00969182	0.7317	3.19969	1.1216	0.363145	0.0622494	0.556581	0.646314	2.23291	1.87613	2.23093	-1.598744e+01	8.453096e+01	6.854352e+01
25110	2.9847	1.00129	0.00941851	0.793495	2.57174	1.09073	0.310068	0.0664923	0.5152	0.744906	2.37794	0.30748	1.80817	-1.598744e+01	9.110717e+01	7.511973e+01
25200	2.88084	1.08769	0.0147781	0.819434	1.94433	0.909724	0.37336	0.146244	0.740046	0.741547	2.71653	0.497597	2.2016	-1.598744e+01	8.871710e+01	7.272966e+01
25290	2.99185	0.996867	0.0103136	0.688072	2.83678	1.1421	0.445019	0.217871	0.903819	0.827701	2.76192	0.54997	2.10398	-1.598744e+01	9.105739e+01	7.506995e+01
25380	3.04179	1.04247	0.0104354	1.11542	2.65611	1.2576	0.398409	0.26892	0.860791	0.40858	2.03124	1.89513	1.81298	-1.598744e+01	8.732965e+01	7.134221e+01
25470	2.97481	1.02912	0.0114418	1.10436	2.31528	1.2041	0.45852	0.0192784	0.750757	0.47619	1.98858	1.34401	1.66327	-1.598744e+01	9.070093e+01	7.471349e+01
25560	2.94951	0.998937	0.0105203	0.84635	3.04219	1.23823	0.450466	0.0556931	0.793964	0.455446	2.03454	2.10979	1.83823	-1.598744e+01	9.056717e+01	7.457972e+01
25650	2.88063	1.04854	0.0137644	0.920268	2.2785	1.0752	0.359792	0.0701661	0.620941	0.745096	2.38903	0.475689	1.80072	-1.598744e+01	9.182311e+01	7.583567e+01
25740	3.00766	0.998439	0.010263	0.916036	2.89757	1.16245	0.295643	0.377429	0.785349	0.661027	1.99054	2.56491	2.01078	-1.598744e+01	8.645533e+01	7.046789e+01
25830	2.81326	1.10318	0.0159211	0.769302	2.2247	0.994621	0.378362	0.089717	0.657975	0.388912	1.93724	3.80125	2.14961	-1.598744e+01	8.808436e+01	7.209692e+01
25920	3.03265	1.06951	0.0104514	0.765447	2.30878	1.0243	0.31493	0.108382	0.590451	0.655135	1.63998	2.23571	1.6498	-1.598744e+01	9.013655e+01	7.414910e+01
26010	2.82451	1.1037	0.0152789	0.553588	3.06864	1.1331	0.307324	0.0296331	0.538793	0.233061	1.71885	4.76982	2.08283	-1.598744e+01	8.606499e+01	7.007755e+01
26100	2.98487	0.964229	0.0101437	0.543912	3.0225	1.07708	0.511067	0.0143532	0.807264	0.194133	2.53891	3.32893	2.48899	-1.598744e+01	8.602084e+01	7.003340e+01
26190	2.9667	1.03919	0.0117392	0.58914	2.74881	1.02736	0.553322	0.0545333	0.936171	0.0769956	1.27252	6.67245	2.08466	-1.598744e+01	8.736717e+01	7.137973e+01
26280	2.87273	1.0274	0.0129167	0.855701	2.56437	1.06875	0.426561	0.353358	0.941924	0.926613	0.695655	4.26904	1.62007	-1.598744e+01	8.738692e+01	7.139948e+01
26370	2.95159	1.05166	0.0120473	0.679452	2.29616	0.934657	0.31441	0.369732	0.869013	0.60967	1.29951	3.5574	1.68054	-1.598744e+01	8.794666e+01	7.195922e+01
26460	2.97948	1.05074	0.0117492	0.887102	2.24045	1.06544	0.345527	0.0542348	0.584658	0.541839	2.16378	1.52082	1.81884	-1.598744e+01	9.196545e+01	7.597801e+01
26550	2.87665	1.01999	0.0127549	0.692085	1.80616	0.744747	0.328181	0.233081	0.672652	0.304937	1.874	3.75766	2.1285	-1.598744e+01	8.937871e+01	7.339127e+01
26640	2.97667	1.02053	0.0102693	0.76092	2.1964	0.862795	0.348593	0.144824	0.653173	0.788948	2.44466	0.677247	2.12212	-1.598744e+01	9.022606e+01	7.423862e+01
26730	3.01423	0.997959	0.0107929	0.88356	2.11982	0.956512	0.371557	0.237546	0.823021	0.661567	2.29279	2.77833	2.34863	-1.598744e+01	8.766714e+01	7.167970e+01
26820	2.92189	1.04961	0.0122197	0.789032	3.427	1.4102	0.355913	0.244077	0.767974	0.537093	2.29375	3.45404	2.29406	-1.598744e+01	8.639641e+01	7.040897e+01
26910	2.93543	1.08025	0.0126689	0.77224	2.57027	1.07508	0.318158	0.347605	0.770632	0.930654	1.7901	4.02316	2.28184	-1.598744e+01	8.663278e+01	7.064534e+01
27000	2.90889	0.998551	0.0119395	0.81194	3.17664	1.17648	0.439567	0.169131	0.822684	0.613825	2.87194	0.359611	2.30403	-1.598744e+01	8.837683e+01	7.238939e+01
27090	2.96992	1.01694	0.0108218	1.00537	2.37764	1.1171	0.442111	0.0742223	0.807217	0.481663	3.07509	1.5072	2.52514	-1.598744e+01	8.818864e+01	7.220120e+01
27180	2.81961	1.09634	0.014783	0.418888	2.40957	0.823195	0.42281	0.0918434	0.757407	0.745979	2.42759	3.17971	2.45041	-1.598744e+01	8.665816e+01	7.067072e+01
27270	2.88665	1.06419	0.0125604	0.530488	2.49163	0.906223	0.404082	0.0939818	0.692066	0.245991	1.54958	4.62857	2.01576	-1.598744e+01	8.965215e+01	7.366470e+01
27360	3.07321	0.942482	0.00885745	1.04518	2.39476	1.12327	0.441571	0.272163	0.953715	0.373374	1.65755	3.75396	1.96427	-1.598744e+01	8.666440e+01	7.067696e+01
27450	2.87779	1.00154	0.0121974	0.666182	3.12937	1.16386	0.419619	0.071612	0.714289	0.872404	2.0869	1.41635	1.83735	-1.598744e+01	9.131585e+01	7.532841e+01
27540	2.88639	1.05268	0.0132053	0.657429	3.12122	1.19826	0.328876	0.067892	0.565431	0.805405	2.80949	0.449249	2.28017	-1.598744e+01	8.949972e+01	7.351228e+01
27630	2.91923	0.986443	0.0115286	0.886044	2.99119	1.22518	0.365092	0.059095	0.630103	0.109134	1.74167	3.71307	1.93868	-1.598744e+01	8.771922e+01	7.173178e+01
27720	2.87213	1.05073	0.0128629	0.835024	2.79548	1.13512	0.32669	0.147012	0.576014	0.653511	1.54237	2.64853	1.72838	-1.598744e+01	8.926278e+01	7.327533e+01
27810	2.83895	1.06921	0.0142131	0.778379	2.39694	1.05569	0.335688	0.132262	0.616916	0.822643	2.63003	0.165691	1.94279	-1.598744e+01	9.089588e+01	7.490844e+01
27900	2.87535	1.11416	0.0157018	0.472986	2.91008	0.989319	0.280096	0.164846	0.567616	0.723236	1.85033	3.00475	2.14428	-1.598744e+01	8.689279e+01	7.090535e+01
27990	2.94758	1.02932	0.0119543	0.736984	2.63192	1.11399	0.300874	0.1328	0.580749	0.378332	1.73135	4.35546	2.08355	-1.598744e+01	8.993984e+01	7.395240e+01
28080	2.9877	0.981934	0.00964785	0.571042	3.14145	1.21893	0.385132	0.0708717	0.623645	0.58708	1.57124	2.02606	1.47981	-1.598744e+01	8.792367e+01	7.193623e+01
28170	2.98296	1.04684	0.0129763	0.717179	3.47685	1.1934	0.467919	0.0537311	0.819887	0.794958	1.62723	1.38144	1.59435	-1.598744e+01	8.601366e+01	7.002622e+01
28260	2.86867	0.967377	0.0108393	0.973247	2.1693	1.04837	0.370502	0.291969	0.827939	0.423999	1.5046	2.77142	1.46503	-1.598744e+01	8.795687e+01	7.196942e+01
28350	2.92072	1.0207	0.0122124	1.20756	2.35384	1.19865	0.534366	0.0604697	0.877985	0.633697	1.80452	0.437571	1.36196	-1.598744e+01	9.165912e+01	7.567168e+01
28440	2.89738	1.01742	0.0122426	0.782151	2.32873	1.04707	0.503211	0.065492	0.804706	0.727472	1.69053	1.08711	1.34522	-1.598744e+01	8.975848e+01	7.377104e+01
28530	2.93266	1.06118	0.0121558	0.96471	2.13993	1.0106	0.32699	0.266352	0.733465	0.623551	1.65057	1.88298	1.63606	-1.598744e+01	9.095301e+01	7.496557e+01
28620	2.8915	1.04041	0.0112262	0.890778	2.33383	1.05446	0.506815	0.263365	0.995982	0.508371	1.43587	2.55535	1.5506	-1.598744e+01	9.040610e+01	7.441866e+01
28710	2.9373	1.13803	0.0142188	0.532319	2.70016	0.939552	0.473307	0.0668574	0.806905	0.626171	1.73478	1.30029	1.62258	-1.598744e+01	8.538276e+01	6.939532e+01
28800	2.93093	0.999271	0.011436	0.822181	2.58943	1.08722	0.497274	0.134607	0.905746	0.526361	2.13462	2.1523	2.02816	-1.598744e+01	9.203443e+01	7.604699e+01
28890	2.96929	0.964547	0.0111622	1.14299	2.64035	1.34846	0.524436	0.0626375	0.91056	0.497063	1.98399	0.536046	1.39637	-1.598744e+01	8.516239e+01	6.917495e+01
28980	2.99475	1.01197	0.0111796	0.704558	2.49274	1.01886	0.552659	0.129531	0.927157	0.829521	2.23651	0.898315	1.87507	-1.598744e+01	9.112181e+01	7.513437e+01
29070	2.93194	1.15305	0.0153206	0.668504	2.6439	1.09576	0.498621	0.0438147	0.840631	0.846899	2.13625	0.872557	1.82696	-1.598744e+01	8.861731e+01	7.262987e+01
29160	2.96649	0.982139	0.0105513	0.589451	2.76411	0.996589	0.505025	0.0918732	0.879403	0.992299	1.53109	0.546539	1.34081	-1.598744e+01	9.148910e+01	7.550166e+01
29250	2.91709	0.978819	0.0111516	0.991842	2.41675	1.11725	0.454582	0.372457	0.986098	0.718773	1.2068	3.1324	1.60122	-1.598744e+01	8.998470e+01	7.399726e+01
29340	2.83711	1.07721	0.0132367	0.986602	2.15341	1.11098	0.450088	0.168612	0.860999	0.428894	1.71133	2.7113	1.73473	-1.598744e+01	8.882945e+01	7.284201e+01
29430	2.82641	1.07037	0.0146342	0.692188	2.50151	0.962254	0.48342	0.210236	0.941503	0.815621	1.58705	0.532951	1.29368	-1.598744e+01	9.120918e+01	7.522174e+01
29520	2.93935	1.03848	0.0134691	0.844888	2.68421	1.09094	0.497893	0.131176	0.881629	0.527163	2.06396	1.47846	1.6325	-1.598744e+01	8.633500e+01	7.034755e+01
29610	2.96516	0.996933	0.0102814	0.818993	2.93639	1.14519	0.452005	0.135867	0.790578	0.940257	2.31059	0.898893	2.08968	-1.598744e+01	9.118223e+01	7.519478e+01
29700	2.93614	1.04623	0.0128322	0.608797	2.4331	0.85546	0.379699	0.192181	0.744734	0.650329	1.32017	2.71153	1.51141	-1.598744e+01	9.119059e+01	7.520314e+01
29790	2.94523	0.958165	0.0096422	0.823199	3.41146	1.37665	0.369904	0.106393	0.69041	0.943417	2.77943	0.102627	2.12087	-1.598744e+01	8.882715e+01	7.283971e+01
29880	2.95458	0.962078	0.0105785	0.533528	2.54713	0.830214	0.286849	0.112757	0.557263	0.799544	1.68867	1.6933	1.59135	-1.598744e+01	8.910966e+01	7.312222e+01
29970	2.89274	1.04794	0.0126812	0.583739	2.27132	0.72892	0.366635	0.121914	0.677568	0.686672	1.75094	2.87401	2.03908	-1.598744e+01	8.627540e+01	7.028796e+01
30060	2.90521	1.00811	0.0117891	0.687919	2.65704	1.01676	0.370919	0.316804	0.856338	0.887188	1.72318	2.55611	1.96481	-1.598744e+01	9.123815e+01	7.525071e+01
30150	2.87029	1.0395	0.0125803	0.787253	2.02844	0.918466	0.460157	0.234219	0.899522	0.431594	1.36861	4.70068	1.97772	-1.598744e+01	9.003311e+01	7.404567e+01
30240	2.94508	1.08489	0.0140287	0.591401	2.39349	0.938297	0.455524	0.237011	0.999684	0.235903	0.957541	5.98418	1.66552	-1.598744e+01	8.705560e+01	7.106816e+01
30330	2.89942	1.1516	0.0165915	0.830492	1.25318	0.671535	0.398721	0.217956	0.864957	0.646138	0.455143	4.51862	1.22414	-1.598744e+01	8.299311e+01	6.700566e+01
30420	2.89539	1.02851	0.0123335	0.938119	1.97359	0.951045	0.410347	0.299378	0.920516	0.0287861	0.429647	8.14532	1.79486	-1.598744e+01	8.945365e+01	7.346621e+01
30510	2.96097	0.999835	0.00973931	0.661843	2.7278	1.07777	0.435238	0.256353	0.969757	0.404621	0.372899	7.55315	1.78189	-1.598744e+01	8.746458e+01	7.147714e+01
30600	2.94468	1.09201	0.0131157	0.438775	3.64041	1.23453	0.393969	0.272149	0.851622	0.418084	0.719662	7.81562	2.19113	-1.598744e+01	8.581276e+01	6.982532e+01
30690	3.01085	1.07251	0.0123497	0.611858	3.24082	1.238	0.487399	0.218263	0.939617	0.345973	1.21923	5.50838	2.03204	-1.598744e+01	8.736740e+01	7.137996e+01
30780	2.94529	1.05855	0.0119882	0.655371	3.05773	1.1554	0.314023	0.360458	0.800475	0.296431	0.281697	7.34309	1.66111	-1.598744e+01	8.865235e+01	7.266491e+01
30870	2.80445	1.07826	0.0150317	0.642806	2.94181	1.06613	0.386937	0.260854	0.869363	0.41226	0.545859	7.2618	1.73453	-1.598744e+01	8.585501e+01	6.986757e+01
30960	2.83577	1.01461	0.0109927	0.831684	2.91973	1.12061	0.380895	0.270114	0.883966	0.492223	0.782595	7.42007	2.17403	-1.598744e+01	7.999416e+01	6.400672e+01
31050	2.90445	1.02464	0.0132214	0.678139	2.53737	1.04654	0.424648	0.365906	0.939898	0.517291	0.244999	5.86258	1.50929	-1.598744e+01	8.661866e+01	7.063122e+01
31140	2.8153	1.15959	0.019004	0.576131	3.10308	1.11966	0.322426	0.437204	0.885352	0.578798	0.107936	5.09903	1.1431	-1.598744e+01	8.293413e+01	6.694669e+01
31230	3.01143	0.972781	0.0103828	0.957751	2.64507	1.13014	0.384909	0.360357	0.857184	0.613245	0.598907	4.32036	1.41966	-1.598744e+01	8.888474e+01	7.289730e+01
31320	2.88181	1.11127	0.014033	0.856189	1.78214	0.901099	0.406135	0.289434	0.909544	0.51852	0.354918	5.28179	1.31013	-1.598744e+01	9.021136e+01	7.422391e+01
31410	2.95845	1.06567	0.0128802	0.502	2.12438	0.771227	0.453023	0.221801	0.942054	0.571256	0.968221	3.29008	1.28007	-1.598744e+01	9.021435e+01	7.422691e+01
31500	2.94171	1.05161	0.0130327	0.742749	3.22163	1.18765	0.514123	0.178018	0.944214	0.770544	1.22018	2.07569	1.48978	-1.598744e+01	9.039053e+01	7.440309e+01
31590	3.00771	1.02513	0.0111255	0.670387	3.29532	1.21343	0.410341	0.31504	0.89603	0.830044	1.16835	2.20268	1.39836	-1.598744e+01	9.095836e+01	7.497092e+01
31680	2.94426	1.00739	0.0112017	0.648902	2.98825	1.11278	0.524619	0.179747	0.920323	0.653742	1.34759	2.47346	1.53218	-1.598744e+01	9.214764e+01	7.616020e+01
31770	2.89738	1.06398	0.0123849	0.904222	2.99175	1.3569	0.521161	0.043964	0.858265	0.561465	1.32045	2.03675	1.27501	-1.598744e+01	9.098737e+01	7.499993e+01
31860	2.8792	1.03404	0.0130861	1.28671	2.14578	1.25585	0.481523	0.0834339	0.826142	0.459302	0.985379	2.11634	1.06246	-1.598744e+01	8.986995e+01	7.388251e+01
31950	2.97989	1.06737	0.0113094	0.987631	3.05869	1.32093	0.490524	0.157942	0.896693	0.734159	1.14996	1.46724	1.17997	-1.598744e+01	8.985599e+01	7.386855e+01
32040	2.95718	1.01669	0.01075	1.05514	3.15855	1.44844	0.36843	0.147865	0.691702	0.608185	1.50339	0.501833	1.08498	-1.598744e+01	9.063239e+01	7.464495e+01
32130	2.98087	1.01121	0.00992285	0.788604	3.57063	1.33779	0.410915	0.153952	0.773918	0.450484	2.4301	0.884057	1.94432	-1.598744e+01	8.382065e+01	6.783321e+01
32220	2.94115	0.961802	0.00952907	0.776299	2.68453	1.11044	0.511937	0.159478	0.97119	0.379899	2.68781	2.87786	2.57442	-1.598744e+01	8.767841e+01	7.169097e+01
32310	2.83653	1.1301	0.0152624	1.01315	1.90797	1.00925	0.462463	0.0687348	0.775296	0.196252	3.56518	0.84255	2.63908	-1.598744e+01	8.617190e+01	7.018446e+01
32400	2.88706	1.13763	0.0139618	0.943521	2.28884	1.1095	0.452842	0.0592198	0.774925	0.58653	3.60267	1.59558	3.15108	-1.598744e+01	8.318618e+01	6.719874e+01
32490	2.97609	1.04409	0.0120503	0.50288	2.34494	0.808082	0.48853	0.135405	0.865787	0.794776	4.11149	0.266357	3.21425	-1.598744e+01	8.947779e+01	7.349035e+01
32580	2.84912	1.0876	0.013794	0.622684	1.47233	0.671514	0.394304	0.368977	0.939365	0.625227	4.74484	0.10985	3.36311	-1.598744e+01	8.434441e+01	6.835696e+01
32670	2.87931	1.05184	0.013358	0.969624	1.6735	0.863364	0.533102	0.133644	0.971792	0.239367	5.03723	0.978929	3.92344	-1.598744e+01	8.027629e+01	6.428885e+01
32760	2.88753	1.13067	0.0149793	0.583707	2.02304	0.804241	0.542316	0.0340238	0.932794	0.69077	3.96714	1.1606	3.06715	-1.598744e+01	8.708196e+01	7.109452e+01
32850	2.95666	1.02294	0.0120243	0.540564	1.98185	0.67647	0.562633	0.070514	0.933148	0.422226	3.39463	2.65149	3.04302	-1.598744e+01	8.897717e+01	7.298973e+01
32940	2.97765	1.0135	0.0106613	0.875387	2.05918	0.999088	0.378157	0.206576	0.770384	0.674579	4.4565	0.132184	3.33091	-1.598744e+01	8.668457e+01	7.069713e+01
33030	2.92092	0.95446	0.00991787	0.741107	2.25324	0.962952	0.417847	0.115052	0.794229	0.889319	3.7727	0.762185	2.93232	-1.598744e+01	8.632717e+01	7.033973e+01
33120	2.88616	0.988558	0.0121146	0.699484	2.35266	0.932362	0.536603	0.0106631	0.835638	0.321022	3.8451	2.39723	3.22843	-1.598744e+01	8.757780e+01	7.159036e+01
33210	2.95729	1.02913	0.010888	0.620576	2.2729	0.847169	0.52243	0.155406	0.954632	0.418255	3.46356	1.47641	2.74503	-1.598744e+01	9.001031e+01	7.402287e+01
33300	2.96047	1.00852	0.0112565	0.77783	2.59156	1.00436	0.523247	0.146111	0.95381	0.468273	3.58474	0.546672	2.74115	-1.598744e+01	9.002804e+01	7.404060e+01
33390	2.96233	1.06268	0.0133499	0.707229	2.30381	1.04189	0.442954	0.23052	0.8769	0.55741	2.47364	0.730481	1.67311	-1.598744e+01	8.418859e+01	6.820115e+01
33480	2.95366	1.06399	0.0122669	0.781279	2.79255	1.15659	0.530497	0.0200321	0.811981	0.814139	2.78189	0.601823	2.35766	-1.598744e+01	8.942855e+01	7.344111e+01
33570	2.96155	0.976423	0.00992075	0.989114	3.06397	1.37966	0.554043	0.13869	0.96754	0.827969	3.17081	0.152237	2.3608	-1.598744e+01	8.807285e+01	7.208541e+01
33660	2.981	1.09361	0.0117872	1.19433	2.2295	1.22948	0.453612	0.314196	0.964598	0.615547	2.48333	0.863093	2.04779	-1.598744e+01	8.637831e+01	7.039087e+01
33750	2.88261	1.0461	0.0135347	1.03305	2.03338	1.03661	0.533647	0.12224	0.973799	0.6262	3.05889	0.531272	2.38994	-1.598744e+01	8.945302e+01	7.346558e+01
33840	2.95065	1.03252	0.0114249	0.609517	1.94123	0.714614	0.606454	0.0218763	0.946709	0.167097	3.04763	3.30818	2.8788	-1.598744e+01	8.871796e+01	7.273052e+01
33930	2.85403	1.04688	0.0135425	0.661235	2.38639	0.98395	0.473047	0.129489	0.858396	0.966244	2.35822	1.96704	2.2597	-1.598744e+01	8.922408e+01	7.323664e+01
34020	2.87867	1.0082	0.0107384	0.513589	2.29816	0.780567	0.422511	0.0217113	0.728489	0.899887	1.65688	2.06238	1.74136	-1.598744e+01	8.662908e+01	7.064164e+01
34110	2.88001	1.04435	0.0132315	0.753298	2.3883	0.964546	0.490079	0.0685853	0.789913	0.312878	2.14499	3.60075	2.19808	-1.598744e+01	8.865854e+01	7.267110e+01
34200	2.93797	0.998168	0.0110582	0.742511	2.58716	1.04539	0.376258	0.328016	0.863506	0.808531	2.03126	2.76284	2.21218	-1.598744e+01	9.082212e+01	7.483468e+01
34290	2.96714	0.980896	0.00984408	0.911619	1.89395	0.972681	0.411033	0.198549	0.818817	0.482532	2.15739	1.59004	1.79181	-1.598744e+01	8.974635e+01	7.375891e+01
34380	2.91846	0.959072	0.0101217	1.06611	2.45483	1.21537	0.426685	0.176125	0.817949	0.759933	1.85639	1.19362	1.54982	-1.598744e+01	8.953762e+01	7.355018e+01
34470	2.96045	1.05254	0.0129472	1.17014	2.50767	1.24974	0.501042	0.119287	0.915499	0.343359	1.61903	2.33048	1.54342	-1.598744e+01	8.957513e+01	7.358768e+01
34560	2.9018	1.06278	0.012706	0.572258	2.62433	0.917543	0.416023	0.291535	0.969348	0.790897	1.57006	2.44664	1.77442	-1.598744e+01	9.000319e+01	7.401575e+01
34650	3.02087	1.04477	0.0108342	0.904848	2.82974	1.21159	0.498951	0.219799	0.946015	0.642975	1.8337	1.73768	1.77586	-1.598744e+01	9.060396e+01	7.461652e+01
34740	3.03595	0.991731	0.00959476	0.865883	3.17228	1.31231	0.381729	0.351422	0.890789	0.808275	1.72703	3.25406	2.04075	-1.598744e+01	8.858427e+01	7.259683e+01
34830	2.94039	1.02453	0.0115313	0.69835	3.19935	1.17578	0.409353	0.0744038	0.679795	0.568457	1.32717	3.02259	1.58784	-1.598744e+01	9.183707e+01	7.584963e+01
34920	2.98076	1.08583	0.011342	0.853427	2.83989	1.26705	0.577927	0.0495437	0.896268	0.257459	1.09163	4.23388	1.6492	-1.598744e+01	8.673958e+01	7.075214e+01
35010	2.95141	1.00333	0.0115586	0.670135	2.65079	0.96626	0.412902	0.34101	0.915867	0.616365	1.11339	5.36482	1.97556	-1.598744e+01	8.993745e+01	7.395000e+01
35100	2.85153	1.07016	0.0151778	0.512385	2.63418	0.906042	0.460632	0.168388	0.913151	0.706706	1.3911	3.39304	1.68058	-1.598744e+01	8.934234e+01	7.335490e+01
35190	2.84881	1.0954	0.0163824	0.710137	2.46635	0.949871	0.535109	0.144048	0.989227	0.457852	1.72231	3.08899	1.80107	-1.598744e+01	8.918442e+01	7.319698e+01
35280	2.93562	1.01503	0.0110981	0.740977	2.78515	1.16686	0.501283	0.0885769	0.880155	0.75032	1.74507	0.280341	1.28061	-1.598744e+01	9.205447e+01	7.606703e+01
35370	2.87302	1.02511	0.0124172	0.746676	2.33136	0.928152	0.37029	0.398004	0.966608	0.778346	1.29624	2.57342	1.4941	-1.598744e+01	9.061927e+01	7.463183e+01
35460	2.83276	1.03196	0.0125062	0.575062	2.26641	0.850945	0.336023	0.187462	0.66176	0.797677	1.53018	2.89437	1.88461	-1.598744e+01	8.756305e+01	7.157561e+01
35550	3.00103	1.0198	0.00973697	1.12968	3.27839	1.52639	0.316777	0.0638359	0.534626	0.350016	0.922817	3.482	1.30292	-1.598744e+01	8.896043e+01	7.297299e+01
35640	2.92824	0.979354	0.0102088	1.03611	2.5332	1.11641	0.288407	0.162925	0.548361	0.528675	0.681382	4.28449	1.40438	-1.598744e+01	8.943867e+01	7.345123e+01
35730	2.99474	0.951623	0.00930122	0.964682	2.99798	1.21872	0.291251	0.208788	0.595225	0.414701	0.680688	5.20103	1.60144	-1.598744e+01	8.890340e+01	7.291596e+01
35820	2.92167	1.01058	0.0117077	0.434157	3.807	1.19086	0.261606	0.226767	0.529794	0.460804	0.462645	4.78898	1.31297	-1.598744e+01	8.766729e+01	7.167985e+01
35910	3.03608	0.999878	0.00918653	0.602152	4.18907	1.46565	0.294479	0.0654105	0.487648	0.613795	1.50583	2.42414	1.67639	-1.598744e+01	8.736789e+01	7.138045e+01
36000	2.97379	1.02456	0.0105409	0.671623	3.15974	1.11895	0.33956	0.0981918	0.58811	0.57801	1.55467	2.51381	1.70083	-1.598744e+01	9.003777e+01	7.405033e+01
36090	2.87336	1.00099	0.0118321	0.418949	3.21917	1.11397	0.414715	0.0749109	0.673031	0.99552	1.20379	2.92694	1.58973	-1.598744e+01	8.340335e+01	6.741591e+01
