iter	Ke_x(1)	Emax_lxr_x(1)	EC50_lxr_x(1)	Ka_fas(1)	Ka_fas_lxr(1)	Ki_fas(1)	Ka_cd36(1)	Ka_cd36_lxr(1)	Ki_cd36(1)	Kf_tga(1)	Ka_tga_fas(1)	Ka_tga_cd36(1)	Ke_tga(1)	LnPrior	LnData	LnPosterior
36090	2.89169	1.07152	0.0129416	0.688907	2.6545	1.03614	0.418138	0.339829	0.968512	0.599098	2.92206	1.06096	2.3282	-1.598744e+01	8.914120e+01	7.315376e+01
36180	3.04699	0.993141	0.0086229	0.821757	2.30658	1.03176	0.483734	0.235214	0.941018	0.958987	2.95778	0.822798	2.41393	-1.598744e+01	8.778096e+01	7.179352e+01
36270	2.89399	1.05409	0.0130194	0.662375	2.38241	0.935502	0.492433	0.032447	0.847846	0.807971	3.01008	2.54632	2.82797	-1.598744e+01	8.834340e+01	7.235596e+01
36360	2.96427	1.0374	0.0103514	0.766108	2.72342	1.0965	0.383629	0.29672	0.846935	0.445163	2.57681	1.51757	2.17955	-1.598744e+01	8.711062e+01	7.112318e+01
36450	2.8373	1.02881	0.0110637	0.924971	2.53746	1.08368	0.322231	0.219391	0.659023	0.779632	3.19575	0.423097	2.75814	-1.598744e+01	8.174504e+01	6.575760e+01
36540	2.89268	1.07552	0.0135899	0.620462	2.99511	1.02902	0.36926	0.131379	0.670284	0.956149	2.85322	1.74822	2.8545	-1.598744e+01	8.763101e+01	7.164357e+01
36630	2.80223	1.10048	0.0161914	0.68935	1.91241	0.814514	0.514007	0.010144	0.86971	0.458453	3.51815	1.09859	2.81044	-1.598744e+01	8.620568e+01	7.021824e+01
36720	2.97699	0.920643	0.0102083	0.531937	2.67937	0.80357	0.383117	0.049388	0.659783	0.365648	3.14974	3.24821	3.10277	-1.598744e+01	8.326492e+01	6.727748e+01
36810	2.94471	1.05436	0.0121709	0.430352	2.29656	0.761046	0.413973	0.0934775	0.750415	0.812227	3.61012	1.46994	3.04246	-1.598744e+01	8.901760e+01	7.303015e+01
36900	3.02615	1.02112	0.00969593	0.641126	1.96815	0.792082	0.382019	0.232165	0.795717	0.754174	3.72286	0.381091	2.74587	-1.598744e+01	8.884897e+01	7.286153e+01
36990	2.92475	1.09145	0.0144109	0.640435	1.68538	0.70264	0.475313	0.231245	0.915313	0.647424	3.1057	0.956677	2.35608	-1.598744e+01	8.831911e+01	7.233166e+01
37080	2.80819	1.05354	0.0139044	0.841674	2.11103	0.896694	0.391081	0.326351	0.925394	0.624348	2.21004	1.23676	1.84441	-1.598744e+01	8.786196e+01	7.187452e+01
37170	2.92772	1.07888	0.0130246	0.668011	1.3802	0.621384	0.433641	0.105163	0.805556	0.617068	2.42492	1.26885	2.03474	-1.598744e+01	9.010229e+01	7.411485e+01
37260	2.81544	1.09194	0.0164107	0.610868	2.41513	0.880442	0.540851	0.133978	0.941462	0.86021	2.82895	0.560191	2.33637	-1.598744e+01	8.926294e+01	7.327550e+01
37350	2.94451	0.993205	0.0117897	0.917302	2.45874	1.07324	0.409657	0.207325	0.814985	0.460172	2.50919	2.83669	2.57744	-1.598744e+01	8.721358e+01	7.122614e+01
37440	2.94924	0.970247	0.0107766	0.749294	2.07241	0.831317	0.333184	0.471492	0.903996	0.813046	2.84435	0.848239	2.23664	-1.598744e+01	8.673993e+01	7.075249e+01
37530	2.96528	1.01459	0.0109207	0.969031	2.18079	1.04728	0.428632	0.281797	0.979819	0.906043	2.20112	2.61274	2.24691	-1.598744e+01	8.712362e+01	7.113618e+01
37620	2.84107	1.08619	0.0163243	0.975507	2.88832	1.25586	0.392927	0.184356	0.800389	0.490444	2.39006	1.99115	2.06092	-1.598744e+01	8.557462e+01	6.958718e+01
37710	2.92982	1.04119	0.0134692	0.591952	3.21696	1.10429	0.483392	0.111845	0.880676	0.965003	2.92945	0.770662	2.41349	-1.598744e+01	8.817555e+01	7.218811e+01
37800	2.95485	1.01747	0.011351	0.662097	2.25494	0.809298	0.530726	0.160775	0.976966	0.926196	2.74217	0.798664	2.32394	-1.598744e+01	9.028310e+01	7.429566e+01
37890	2.93149	1.0549	0.0125558	0.699295	2.19769	0.900031	0.354868	0.187882	0.698426	0.963815	2.7516	0.710127	2.3029	-1.598744e+01	9.215581e+01	7.616837e+01
37980	2.8804	1.01103	0.0118989	0.711885	2.18727	0.822788	0.244723	0.0712647	0.418481	0.0839762	2.79838	3.12901	2.70708	-1.598744e+01	8.839007e+01	7.240263e+01
38070	2.97494	0.932623	0.00927064	0.73403	2.12287	0.830065	0.234049	0.0201401	0.385435	0.697462	3.01806	0.478259	2.26549	-1.598744e+01	8.928250e+01	7.329505e+01
38160	2.8787	1.01442	0.0122962	0.778105	1.89187	0.80382	0.253704	0.112159	0.474473	0.734629	2.92626	0.1415	2.1909	-1.598744e+01	9.101545e+01	7.502801e+01
38250	2.90707	1.05408	0.0132261	0.708824	1.80692	0.774083	0.343243	0.0335999	0.546354	0.59967	3.15482	0.143704	2.27416	-1.598744e+01	9.170400e+01	7.571656e+01
38340	2.97918	0.999064	0.00937304	0.623416	1.92073	0.738536	0.302797	0.0797506	0.559321	0.153775	2.87828	3.94082	2.8534	-1.598744e+01	8.716367e+01	7.117623e+01
38430	2.99097	1.00106	0.0106126	0.616094	1.88283	0.723354	0.23507	0.096102	0.429498	0.432031	3.02572	1.49617	2.47572	-1.598744e+01	9.089849e+01	7.491105e+01
38520	2.93042	1.01166	0.012479	0.658869	1.80568	0.72737	0.271952	0.042445	0.461896	0.559153	3.08617	1.24867	2.33318	-1.598744e+01	8.870396e+01	7.271652e+01
38610	2.79059	1.13817	0.0172471	0.903888	2.03801	0.955536	0.225825	0.117072	0.414308	0.291148	1.83155	3.35539	1.97834	-1.598744e+01	8.673187e+01	7.074443e+01
38700	2.84285	1.06172	0.0133735	0.663339	2.09548	0.850761	0.372061	0.0286835	0.602227	0.519067	1.67082	2.15934	1.72078	-1.598744e+01	8.867907e+01	7.269162e+01
38790	2.94894	1.06416	0.0117211	0.758477	1.73477	0.80227	0.412718	0.0104813	0.640408	0.485123	2.72747	1.08214	2.04794	-1.598744e+01	8.999125e+01	7.400381e+01
38880	2.95517	0.947301	0.00926755	0.725086	1.72856	0.759378	0.476322	0.177529	0.852839	0.565844	2.95415	0.224381	2.02995	-1.598744e+01	8.871663e+01	7.272919e+01
38970	2.86296	1.06434	0.0132567	0.626186	1.70633	0.653263	0.414882	0.200293	0.853112	0.782602	2.25789	1.73552	2.12118	-1.598744e+01	8.923544e+01	7.324800e+01
39060	2.86554	1.02348	0.0113104	0.761076	1.91073	0.848381	0.538907	0.222334	0.941131	0.544689	2.39676	0.814627	1.90095	-1.598744e+01	8.539784e+01	6.941040e+01
39150	2.90578	1.06386	0.0148615	0.847446	1.75616	0.831956	0.471331	0.136948	0.865702	0.671091	1.97448	0.432656	1.5407	-1.598744e+01	8.990794e+01	7.392050e+01
39240	2.86678	1.06718	0.0127153	0.837904	2.25869	1.07225	0.504221	0.150582	0.946387	0.558212	2.03675	3.01641	2.03194	-1.598744e+01	8.922543e+01	7.323799e+01
39330	2.81099	1.19799	0.0199849	0.675218	2.07496	0.884258	0.49849	0.0968451	0.890197	0.509218	1.324	3.85354	1.65932	-1.598744e+01	8.506136e+01	6.907392e+01
39420	2.9242	1.00482	0.0113745	1.03253	1.43798	0.811567	0.472565	0.229136	0.929993	0.160591	2.23677	3.65658	2.32197	-1.598744e+01	8.572968e+01	6.974224e+01
39510	2.91627	1.03121	0.0132781	0.612403	2.31156	0.927784	0.356692	0.364165	0.914606	0.831952	2.00065	3.38594	2.14044	-1.598744e+01	8.660067e+01	7.061323e+01
39600	2.82936	1.03815	0.0131546	1.0024	2.0753	1.01919	0.335425	0.112913	0.666761	0.442214	1.38533	3.4147	1.67868	-1.598744e+01	8.683328e+01	7.084584e+01
39690	2.89892	0.986395	0.0107171	0.751688	2.63861	0.960958	0.348907	0.0947409	0.627644	0.290612	1.57109	3.45844	1.73349	-1.598744e+01	8.780882e+01	7.182138e+01
39780	2.88161	1.07211	0.0140894	0.681872	2.69579	1.08061	0.296307	0.188389	0.628582	0.747407	2.50277	2.01415	2.303	-1.598744e+01	8.967637e+01	7.368893e+01
39870	2.96868	0.999956	0.0100701	0.760453	3.03836	1.16196	0.33843	0.237311	0.676026	0.593499	1.82385	1.26399	1.58335	-1.598744e+01	8.869896e+01	7.271152e+01
39960	2.97305	0.977509	0.00971094	1.08206	2.73915	1.33294	0.389405	0.0423822	0.646083	0.72929	1.69461	0.11816	1.20492	-1.598744e+01	9.113735e+01	7.514991e+01
40050	2.98652	0.999205	0.00957195	0.816223	2.88986	1.27529	0.289076	0.230753	0.645094	0.800881	1.60197	1.02707	1.32455	-1.598744e+01	8.856878e+01	7.258134e+01
40140	2.92428	1.1022	0.0148398	1.20843	2.6289	1.32485	0.477119	0.0222653	0.741236	0.283991	1.5873	2.56382	1.57593	-1.598744e+01	8.667130e+01	7.068386e+01
40230	2.89086	0.95571	0.00996938	0.979836	2.92766	1.3191	0.337323	0.47223	0.928967	0.617556	1.53545	0.997822	1.20953	-1.598744e+01	8.604726e+01	7.005982e+01
40320	2.95845	1.06827	0.0120233	0.726955	2.67188	1.04483	0.355313	0.279206	0.838863	0.847168	1.38912	0.474894	1.1722	-1.598744e+01	8.949849e+01	7.351105e+01
40410	3.06022	0.985003	0.00885648	0.75698	3.80693	1.53874	0.398501	0.31959	0.913399	0.829975	1.58604	1.19484	1.42974	-1.598744e+01	8.718168e+01	7.119424e+01
40500	3.02801	0.960885	0.00916894	1.03914	4.07285	1.69425	0.417172	0.107076	0.759146	0.559594	1.4885	2.59507	1.51209	-1.598744e+01	8.558318e+01	6.959574e+01
40590	2.86894	1.02157	0.0126138	0.77654	3.46796	1.2699	0.419631	0.0851391	0.760765	0.81626	1.36684	1.50889	1.45712	-1.598744e+01	9.000206e+01	7.401462e+01
40680	2.95208	0.999952	0.0105682	0.567229	3.56552	1.27221	0.523828	0.075046	0.885745	0.647259	0.796543	3.34314	1.28219	-1.598744e+01	9.169785e+01	7.571041e+01
40770	2.9178	1.00411	0.0125253	0.753448	2.98373	1.11378	0.452425	0.268534	0.914109	0.620877	1.32837	2.56257	1.49502	-1.598744e+01	9.159654e+01	7.560910e+01
40860	2.84816	1.03184	0.0135894	0.637748	2.39882	0.934432	0.39405	0.0199787	0.642115	0.590971	0.76966	2.81964	1.11321	-1.598744e+01	9.053974e+01	7.455230e+01
40950	2.96469	0.967735	0.00975626	0.642804	2.94795	1.0705	0.464593	0.0880918	0.828691	0.563347	1.63243	0.780928	1.23437	-1.598744e+01	8.876393e+01	7.277649e+01
41040	2.93178	1.017	0.0110664	0.607625	3.41701	1.21611	0.52225	0.0825924	0.889461	0.763931	1.52232	2.5257	1.77219	-1.598744e+01	9.198360e+01	7.599616e+01
41130	2.89222	1.01928	0.0132523	1.01789	2.61602	1.2169	0.419496	0.180999	0.869689	0.390793	1.1942	3.76617	1.43844	-1.598744e+01	8.875725e+01	7.276981e+01
41220	2.81582	1.03059	0.0131985	0.751421	3.15332	1.15448	0.402842	0.202029	0.75142	0.328834	0.538558	5.26051	1.42942	-1.598744e+01	8.755024e+01	7.156280e+01
41310	2.83862	1.08994	0.0153327	0.839411	3.11944	1.34448	0.441458	0.0803418	0.765497	0.404074	0.606366	3.7258	1.14367	-1.598744e+01	8.922207e+01	7.323463e+01
41400	2.92701	1.03602	0.0122298	0.814965	2.76858	1.2012	0.449948	0.0359035	0.766038	0.427283	0.23411	3.5546	0.753659	-1.598744e+01	9.098788e+01	7.500044e+01
41490	2.80685	1.00285	0.0136236	0.738184	2.86263	1.11567	0.442758	0.0562794	0.714482	0.280012	0.469748	4.65528	1.24718	-1.598744e+01	8.855495e+01	7.256751e+01
41580	2.90541	1.07118	0.0112016	0.919638	2.49641	1.1663	0.427982	0.134032	0.821378	0.39593	0.150345	4.3182	0.875407	-1.598744e+01	8.841677e+01	7.242933e+01
41670	2.81569	1.13025	0.0164835	0.858766	1.26281	0.705817	0.471438	0.175273	0.868969	0.565472	0.330324	4.05808	1.11317	-1.598744e+01	8.537708e+01	6.938964e+01
41760	2.9736	0.99655	0.0103485	0.809245	1.5599	0.728028	0.581361	0.0871406	0.973653	0.348984	0.73633	3.23003	1.14322	-1.598744e+01	9.043884e+01	7.445140e+01
41850	2.99804	0.991719	0.0111684	0.738217	1.83957	0.868024	0.460899	0.232588	0.950953	0.437347	0.48113	4.25361	1.09878	-1.598744e+01	8.735739e+01	7.136995e+01
41940	2.91974	1.03746	0.0122526	0.353907	3.53046	1.06329	0.498014	0.184044	0.880102	0.413333	0.339107	4.53715	1.15408	-1.598744e+01	8.809258e+01	7.210514e+01
42030	2.95764	1.14633	0.0141602	0.50963	3.16619	1.20433	0.361453	0.391457	0.950489	0.604373	0.560184	5.90627	1.62748	-1.598744e+01	8.583063e+01	6.984319e+01
42120	2.95494	1.06691	0.0126575	0.99043	2.61425	1.22214	0.400497	0.400931	0.973185	0.308105	0.88652	6.77102	2.04598	-1.598744e+01	8.866669e+01	7.267925e+01
42210	2.92516	1.0455	0.0126601	1.02059	2.62426	1.28335	0.279632	0.252135	0.667636	0.351624	0.746777	4.65391	1.30652	-1.598744e+01	8.720556e+01	7.121812e+01
42300	2.93733	0.991249	0.0101956	0.699937	2.63427	0.97636	0.33711	0.0450423	0.50891	0.214661	1.25719	3.31498	1.5021	-1.598744e+01	8.606354e+01	7.007610e+01
42390	2.90689	1.00437	0.0115011	0.651579	3.49896	1.15684	0.345686	0.25814	0.767176	0.130503	0.990544	7.32175	2.12267	-1.598744e+01	8.554308e+01	6.955564e+01
42480	2.95654	1.09923	0.013889	0.780775	2.78882	1.15168	0.415652	0.340923	0.988964	0.330382	1.2912	6.32416	2.1838	-1.598744e+01	8.782406e+01	7.183662e+01
42570	2.87043	1.0388	0.0120543	0.797659	2.42366	1.06946	0.429445	0.321544	0.999871	0.223028	0.6561	5.69481	1.42653	-1.598744e+01	8.837378e+01	7.238634e+01
42660	2.88856	1.01734	0.0118618	0.821565	2.60693	1.09823	0.502379	0.0690233	0.838302	0.373808	0.755189	3.84684	1.24477	-1.598744e+01	9.327192e+01	7.728448e+01
42750	2.94843	1.06858	0.0134886	0.932454	2.56071	1.17417	0.521261	0.13169	0.932118	0.581584	1.30058	2.03094	1.29747	-1.598744e+01	9.214936e+01	7.616192e+01
42840	2.92037	1.03991	0.0130096	0.784976	2.5498	1.07118	0.503982	0.134247	0.900566	0.801375	1.47228	0.887551	1.32726	-1.598744e+01	9.222013e+01	7.623269e+01
42930	2.97648	1.05523	0.0114692	0.681027	2.80192	1.00472	0.47223	0.153474	0.901422	0.916853	2.14758	1.23659	2.08808	-1.598744e+01	8.986036e+01	7.387292e+01
43020	3.00059	0.998288	0.0090186	0.8138	2.57203	1.11168	0.43323	0.215299	0.874174	0.663224	2.75277	0.710387	2.05626	-1.598744e+01	8.905758e+01	7.307014e+01
43110	2.97694	0.998314	0.00980922	0.763455	1.98662	0.85844	0.497122	0.0789798	0.853874	0.620249	2.71057	0.187586	1.94883	-1.598744e+01	9.212794e+01	7.614050e+01
43200	2.98984	1.03171	0.0108432	0.663885	2.37208	0.900195	0.444491	0.28793	0.918066	0.857624	3.27581	2.20328	3.02372	-1.598744e+01	8.826475e+01	7.227731e+01
43290	3.01878	1.06386	0.0112811	0.662894	2.35256	0.941109	0.524272	0.191916	0.963368	0.465057	3.80483	1.56733	3.2045	-1.598744e+01	8.823634e+01	7.224890e+01
43380	2.99649	1.00868	0.0104741	0.768719	1.97962	0.880297	0.333996	0.288431	0.773601	0.725564	3.44079	0.707806	2.66647	-1.598744e+01	8.954105e+01	7.355360e+01
43470	3.00176	1.03255	0.00990786	0.746827	2.59106	1.00742	0.375295	0.0512717	0.65534	0.433244	2.88817	2.00963	2.63223	-1.598744e+01	8.772323e+01	7.173579e+01
43560	2.91665	1.07203	0.0144254	0.761076	2.09156	0.922639	0.489786	0.153872	0.919803	0.441941	2.24915	1.98518	1.98389	-1.598744e+01	8.990707e+01	7.391962e+01
43650	2.95592	0.960699	0.00980258	0.585877	2.09907	0.745031	0.266109	0.251269	0.604099	0.532186	2.07231	2.74393	2.03198	-1.598744e+01	8.836868e+01	7.238124e+01
43740	2.93458	1.04104	0.013381	0.489716	2.58194	0.8815	0.266558	0.158397	0.530787	0.9511	1.9181	2.57612	2.00773	-1.598744e+01	8.875978e+01	7.277233e+01
43830	3.00323	1.00875	0.0110891	0.683963	2.53895	0.919467	0.299712	0.0744866	0.508779	0.296941	1.68461	4.11453	1.98861	-1.598744e+01	8.879002e+01	7.280258e+01
43920	3.01481	0.993912	0.0101182	0.66888	2.58465	0.902748	0.315169	0.164062	0.604312	0.500162	2.58791	1.41318	2.43509	-1.598744e+01	8.483550e+01	6.884806e+01
44010	2.93618	1.08592	0.0120788	0.789552	2.09925	0.954341	0.300018	0.193839	0.621506	0.667863	1.92002	3.46881	2.1132	-1.598744e+01	8.871645e+01	7.272901e+01
44100	2.89738	1.00375	0.0122495	0.83365	2.60011	1.07088	0.452122	0.210245	0.870613	0.683116	2.62107	1.39114	2.24204	-1.598744e+01	9.157701e+01	7.558957e+01
44190	2.95307	0.947591	0.0106715	0.704145	2.54637	0.983519	0.472961	0.0615128	0.778458	0.500077	2.51187	2.06019	2.23536	-1.598744e+01	8.936105e+01	7.337361e+01
44280	2.89199	1.03367	0.0125283	0.621832	2.31186	0.938769	0.510549	0.13947	0.913071	0.911437	3.42331	0.617338	2.66903	-1.598744e+01	9.028661e+01	7.429917e+01
44370	2.95956	0.970213	0.00980422	0.586227	2.26229	0.842636	0.502027	0.244963	0.982699	0.846996	2.16695	1.50134	1.95358	-1.598744e+01	9.150277e+01	7.551533e+01
44460	2.92093	1.05346	0.0117983	0.833578	2.29121	0.995825	0.516979	0.0334369	0.839227	0.353435	1.23854	4.35891	1.74943	-1.598744e+01	9.062544e+01	7.463800e+01
44550	2.95791	1.05925	0.0132205	0.832987	2.14069	0.938975	0.474282	0.239146	0.979594	0.259932	0.244047	5.46419	1.10992	-1.598744e+01	9.129822e+01	7.531077e+01
44640	2.90605	1.0026	0.011844	1.0403	2.25891	1.10321	0.491591	0.0516932	0.782089	0.290687	0.504488	4.6687	1.23022	-1.598744e+01	9.082891e+01	7.484147e+01
44730	2.98197	1.04976	0.0121876	1.00438	2.19818	1.12792	0.542751	0.174381	0.96209	0.470803	1.092	2.59813	1.25085	-1.598744e+01	9.066807e+01	7.468063e+01
44820	2.91847	1.02821	0.0118343	0.615497	2.88136	1.10804	0.609064	0.0460793	0.964445	0.470998	0.726078	2.6169	0.967419	-1.598744e+01	9.223533e+01	7.624788e+01
44910	2.8769	1.09626	0.0140682	1.42393	2.42935	1.36852	0.55297	0.0602223	0.915323	0.342865	0.687367	2.30492	0.829824	-1.598744e+01	8.843101e+01	7.244357e+01
45000	2.97213	1.05469	0.0111922	0.94879	2.19877	1.07737	0.542176	0.123441	0.954004	0.381636	0.568096	2.61581	0.754169	-1.598744e+01	9.129107e+01	7.530362e+01
45090	3.01439	1.0156	0.0110385	0.987206	2.39283	1.16728	0.53105	0.158448	0.937848	0.487659	0.585256	3.00229	0.994552	-1.598744e+01	9.059650e+01	7.460905e+01
45180	2.96385	1.01741	0.0103824	0.98529	3.22026	1.44656	0.447289	0.276783	0.932595	0.731005	0.925707	2.88951	1.3065	-1.598744e+01	9.004432e+01	7.405688e+01
45270	2.95876	0.993681	0.00947501	0.687424	3.57657	1.27767	0.424201	0.137804	0.763725	0.381201	0.751813	4.31862	1.41991	-1.598744e+01	8.922916e+01	7.324172e+01
45360	2.93494	1.01326	0.0115455	0.57822	3.36846	1.14645	0.357515	0.0864202	0.622519	0.515845	0.893907	3.11539	1.25557	-1.598744e+01	9.261927e+01	7.663183e+01
45450	2.99546	0.97282	0.00908573	0.708883	3.49046	1.30687	0.405175	0.114754	0.69983	0.545452	0.639667	3.06851	1.05397	-1.598744e+01	9.092882e+01	7.494138e+01
45540	3.01692	0.995155	0.0105384	0.891321	2.63904	1.15572	0.42784	0.113016	0.777539	0.381542	0.659646	2.21922	0.704172	-1.598744e+01	8.980806e+01	7.382062e+01
45630	2.92676	1.02194	0.0126509	0.744659	2.12258	0.894584	0.508206	0.112613	0.98715	0.476823	0.700238	1.92784	0.732539	-1.598744e+01	8.770778e+01	7.172033e+01
45720	2.9599	1.04525	0.0112763	1.11508	2.42449	1.34382	0.51103	0.116689	0.916722	0.543942	0.862474	1.93605	0.862825	-1.598744e+01	8.725048e+01	7.126304e+01
45810	2.91762	0.950873	0.00985796	0.945102	3.47612	1.51385	0.471858	0.189595	0.931775	0.552769	1.08622	2.40417	1.09537	-1.598744e+01	8.651920e+01	7.053176e+01
45900	2.91789	1.09137	0.0151494	1.45855	2.89967	1.5283	0.534771	0.13774	0.962431	0.642314	1.35627	1.03139	1.27222	-1.598744e+01	8.510952e+01	6.912208e+01
45990	2.96427	1.0176	0.012022	1.46637	2.53503	1.49351	0.354736	0.123304	0.64544	0.57177	1.5956	0.697909	1.18613	-1.598744e+01	8.797580e+01	7.198836e+01
46080	3.00814	1.0395	0.0117409	1.03334	2.75834	1.2474	0.303413	0.0305282	0.527519	0.638482	1.4672	0.626621	1.15584	-1.598744e+01	8.986946e+01	7.388202e+01
46170	3.05263	1.03038	0.00989014	0.945863	3.22107	1.3974	0.212677	0.113035	0.410548	0.800412	1.41166	0.361228	1.10775	-1.598744e+01	8.822027e+01	7.223283e+01
46260	2.9194	0.979657	0.0109905	1.32936	2.99739	1.55902	0.269674	0.0272176	0.450066	0.412388	1.51931	0.632507	0.960987	-1.598744e+01	8.518965e+01	6.920221e+01
46350	2.99351	0.984815	0.0112979	0.866582	3.12876	1.23454	0.218301	0.0936988	0.391944	0.788948	1.2784	1.1299	1.21828	-1.598744e+01	8.990497e+01	7.391753e+01
46440	2.88017	1.04296	0.0123468	0.901171	2.65409	1.07173	0.179196	0.0889042	0.320091	0.651734	1.74886	1.49481	1.70228	-1.598744e+01	8.945635e+01	7.346891e+01
46530	2.97702	1.00378	0.0107184	0.815304	3.02088	1.2022	0.188065	0.0567188	0.320801	0.795692	0.936894	3.09287	1.45774	-1.598744e+01	8.987404e+01	7.388659e+01
46620	2.8538	1.13018	0.016151	0.691711	2.37581	0.956607	0.188983	0.0304987	0.317075	0.0964609	0.381124	5.20043	1.13614	-1.598744e+01	8.816392e+01	7.217648e+01
46710	2.87451	1.04204	0.0144153	0.92514	2.32219	1.03607	0.163063	0.0565552	0.286077	0.534825	0.358128	2.71717	0.734248	-1.598744e+01	8.738872e+01	7.140128e+01
46800	2.86769	1.107	0.0147633	0.66184	2.04067	0.801055	0.172459	0.047972	0.287252	0.343331	0.458605	2.5335	0.671435	-1.598744e+01	8.859525e+01	7.260781e+01
46890	3.0251	0.990828	0.00913143	0.601299	2.99604	1.10309	0.226205	0.0305139	0.379926	0.517272	0.70584	2.60366	0.956039	-1.598744e+01	9.129223e+01	7.530479e+01
46980	2.88686	1.06742	0.0145378	0.81852	3.0449	1.2986	0.186566	0.0561572	0.320034	0.661917	1.31267	1.97316	1.28155	-1.598744e+01	8.968263e+01	7.369518e+01
47070	2.91965	1.00845	0.0111477	0.706729	2.66592	1.0675	0.208323	0.0486095	0.349054	0.698236	1.12351	2.54805	1.38652	-1.598744e+01	9.241262e+01	7.642517e+01
47160	3.04298	0.937142	0.00785333	0.916535	3.61021	1.31099	0.2629	0.0651927	0.429963	0.558483	0.697572	2.90366	1.18245	-1.598744e+01	8.363441e+01	6.764697e+01
47250	3.00554	1.03767	0.0112721	0.634301	3.84733	1.40522	0.230347	0.100638	0.393681	0.400543	0.722869	3.81676	1.29471	-1.598744e+01	8.822491e+01	7.223747e+01
47340	2.84509	0.961774	0.0106621	0.794611	3.24164	1.30484	0.278244	0.0871227	0.464559	0.346237	0.260914	4.95707	1.19617	-1.598744e+01	8.662610e+01	7.063866e+01
47430	2.88449	1.05624	0.0134349	0.602428	3.55785	1.36669	0.271565	0.0749051	0.488824	0.305545	0.485229	4.9201	1.16935	-1.598744e+01	8.945645e+01	7.346901e+01
47520	2.8876	1.097	0.0143127	0.515157	3.01104	1.13145	0.244482	0.0757422	0.451546	0.161437	0.243117	5.82053	1.21226	-1.598744e+01	8.612978e+01	7.014234e+01
47610	2.92356	0.954853	0.010199	0.797962	3.43925	1.31002	0.276958	0.11493	0.500416	0.0983785	0.941739	5.16431	1.56331	-1.598744e+01	8.796755e+01	7.198011e+01
47700	2.96136	1.06694	0.0115479	0.775771	3.87596	1.55197	0.263321	0.124376	0.521254	0.282323	0.421205	6.52134	1.48762	-1.598744e+01	8.688643e+01	7.089899e+01
47790	2.93048	0.996517	0.0120017	0.624856	3.41201	1.13097	0.290917	0.192925	0.657862	0.476108	0.447753	6.59152	1.63072	-1.598744e+01	8.479183e+01	6.880439e+01
47880	2.95879	1.02875	0.0114033	0.782773	3.31695	1.32362	0.28879	0.217397	0.61978	0.181215	0.166578	8.20398	1.67953	-1.598744e+01	8.991161e+01	7.392417e+01
47970	2.93614	1.06994	0.0110292	0.862786	1.60934	0.849017	0.324506	0.190819	0.653748	0.186149	0.824438	6.44326	1.83544	-1.598744e+01	8.660633e+01	7.061888e+01
48060	2.98514	1.0174	0.0101727	0.550596	2.16285	0.81206	0.33797	0.120749	0.605359	0.319576	0.70607	5.45234	1.6295	-1.598744e+01	8.941340e+01	7.342596e+01
48150	2.91518	1.04527	0.0122484	0.775003	2.04401	0.906351	0.354886	0.144423	0.713044	0.540934	0.889469	4.52083	1.49803	-1.598744e+01	9.111020e+01	7.512275e+01
48240	3.06137	0.970976	0.00883223	0.79476	2.23297	0.976575	0.389167	0.34221	0.855761	0.557461	0.522811	4.72222	1.3668	-1.598744e+01	8.906318e+01	7.307574e+01
48330	2.86988	1.10471	0.0143473	1.16831	1.8913	1.1218	0.428363	0.309195	0.995701	0.4644	0.610712	4.6547	1.25115	-1.598744e+01	8.869308e+01	7.270564e+01
48420	2.97752	1.02319	0.0114553	0.993496	1.62509	0.862821	0.490433	0.216492	0.988973	0.282831	0.40726	6.0272	1.38362	-1.598744e+01	9.047159e+01	7.448415e+01
48510	3.00794	1.01493	0.0105968	0.52851	2.51149	0.869031	0.440175	0.210383	0.843493	0.338768	1.09056	4.44261	1.72374	-1.598744e+01	8.932259e+01	7.333515e+01
48600	2.95455	0.983363	0.0117376	0.761979	2.2398	0.900366	0.424682	0.0168351	0.66201	0.316986	1.21212	4.33422	1.70983	-1.598744e+01	8.908874e+01	7.310130e+01
48690	2.89082	1.11897	0.0139628	0.867616	2.30556	1.07614	0.549699	0.0541011	0.877374	0.133645	1.19531	3.93292	1.57532	-1.598744e+01	8.789356e+01	7.190612e+01
48780	2.93632	0.994623	0.0120804	0.53778	3.43488	1.13926	0.491442	0.237453	0.911178	0.428283	0.886387	4.35421	1.58011	-1.598744e+01	8.901278e+01	7.302534e+01
48870	2.85331	1.01504	0.011498	0.73325	3.26715	1.25304	0.578469	0.0288772	0.92909	0.515383	1.2907	3.68628	1.68871	-1.598744e+01	8.909188e+01	7.310444e+01
48960	2.98465	0.99829	0.0105076	1.10252	2.97848	1.34326	0.521078	0.18674	0.96373	0.376887	2.07158	2.48508	1.94103	-1.598744e+01	8.898729e+01	7.299985e+01
49050	3.0253	1.01105	0.0102302	0.809545	2.90329	1.18848	0.467228	0.0989778	0.851726	0.653563	2.24421	1.1839	1.8075	-1.598744e+01	9.055755e+01	7.457011e+01
49140	2.92787	0.996214	0.011167	1.07901	2.29195	1.07994	0.56216	0.14761	0.943936	0.821757	2.15771	1.36708	2.02108	-1.598744e+01	8.702458e+01	7.103714e+01
